67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
67.15,-47.517
0,0
0,0
0,0
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
15,15
0,0
0,0
0,0
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
-47.517,67.15
0,0
0,0
0,0
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
20,20
0,0
0,0
0,0
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
61.26,-53.41
0,0
0,0
0,0
75,75
75,75
75,75
75,75
75,75
75,75
75,75
75,75
75,75
75,75
0,0
0,0
0,0
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
0,0
0,0
0,0
80,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
80,80
0,0
0,0
0,0
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
57.334,-57.334
0,0
0,0
0,0
90,90
90,90
90,90
90,90
90,90
90,90
90,90
90,90
90,90
90,90
0,0
0,0
0,0
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
-57.334,57.334
0,0
0,0
0,0
-85,-85
-85,-85
-85,-85
-85,-85
-85,-85
-85,-85
-85,-85
-85,-85
-85,-85
-85,-85
0,0
0,0
0,0
0,0
0,0
0,0
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
-14.66,61.785
0,0
0,0
0,0
0,0
0,0
0,0
0,0
